DATE	SOURCE	MESSAGE
2022-09-04 18:15:36.373358	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:15:46.630497	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:15:56.853016	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:16:07.085488	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:16:17.352118	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:16:27.610810	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:16:37.890014	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:16:48.142150	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:16:58.367926	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:21:34.619481	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:21:45.435697	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:21:55.663745	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:22:05.894174	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:22:16.105996	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:22:26.339622	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:22:36.578529	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:24:59.493739	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:25:09.674755	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:25:19.918390	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:25:30.179858	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:25:40.453365	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:25:50.694633	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:26:00.956108	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:26:11.228468	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:28:34.443511	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:28:44.712180	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:28:54.969789	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:29:05.206670	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:29:15.418671	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:29:25.650719	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:29:35.847808	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:29:46.081668	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:29:56.314985	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:30:06.679213	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:30:16.923048	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:30:27.150265	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:30:37.375860	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:30:47.690912	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:30:57.900021	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:31:08.123766	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:31:18.414462	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:31:28.640790	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:31:38.810320	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:31:49.091824	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:31:59.306937	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:32:09.530900	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:32:19.819737	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:32:30.013041	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:32:40.273757	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:32:50.510109	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:33:00.731507	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:33:10.982303	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:33:21.208619	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:33:31.430442	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:33:41.653352	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:33:51.864320	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:34:02.054029	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:34:12.317387	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:34:22.576118	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:34:32.805679	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:34:43.037932	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:34:54.931415	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:35:05.180655	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:35:15.613964	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:35:25.946714	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:35:36.266217	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:35:46.568634	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:35:56.893554	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:36:07.284751	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:36:17.625506	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:36:28.009556	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:36:38.323670	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:36:48.759992	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:39:09.400892	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:39:19.865223	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:39:30.252877	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:39:40.582259	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:39:50.940160	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:40:01.312168	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:40:11.650275	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:40:21.857854	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:40:32.120601	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:40:42.367698	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:40:52.625634	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:41:02.832628	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:41:13.072183	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:43:35.631800	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:43:46.077969	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:43:56.388475	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:44:06.642167	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:44:16.850103	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:44:27.069662	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:44:37.336729	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:44:47.846508	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:44:58.187333	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:45:08.511149	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:45:18.814934	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:47:41.424362	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:47:51.804523	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:48:02.984089	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:48:13.248965	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:48:23.464222	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:48:33.676499	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:48:43.916314	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:48:54.164175	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:49:04.408800	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:49:14.666163	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:49:24.922720	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:49:35.149021	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:49:45.420333	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:49:55.799823	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:50:06.026443	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:50:16.263193	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:50:26.470113	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:50:36.676125	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:50:46.922176	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:50:57.214999	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:51:07.413537	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:51:17.679210	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:51:27.893519	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:51:38.092210	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:51:48.382353	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:51:58.593889	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:52:08.907437	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:52:19.260069	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:52:29.498860	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:52:39.732311	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:52:49.975788	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:55:11.905660	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:55:22.296651	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:55:32.549640	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:55:42.803577	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:55:53.049770	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:56:03.440244	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:56:13.690948	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:56:23.911738	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:58:46.933121	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:58:57.228505	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 18:59:07.492253	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 19:01:30.690067	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 19:03:54.072049	Wall Street Journal Business	'NoneType' object is not subscriptable
2022-09-04 19:04:04.328621	Wall Street Journal Business	'NoneType' object is not subscriptable
